,cm_dummy,gamedummy,area_kanto,area_keihan,area_tokai,area_keihanshin,age,sex,marry_dummy,job_dummy1,job_dummy2,job_dummy3,job_dummy4,job_dummy5,job_dummy6,job_dummy7,job_dummy8,inc,pmoney,fam_str_dummy1,fam_str_dummy2,fam_str_dummy3,fam_str_dummy4,fam_str_dummy5,child_dummy,T,F1,F2,F3,M1,M2,M3,TVwatch_day,gamesecond,gamecount
7934,1,0,0,1,0,0,44.5,1,1,0,1,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,4764.0517164,0,0
7935,1,0,0,1,0,0,34.5,0,1,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,4811.7043576,0,0
7936,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,4811.7516249,0,0
7937,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,3.3,0,0,1,0,0,1,0,0,0,0,0,1,0,4821.6891266,0,0
7938,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,4906.2434158,0,0
7939,1,0,0,1,0,0,60.0,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,4976.3116509,0,0
7940,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,4990.2710887,0,0
7941,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,3.3,0,0,1,0,0,0,0,0,1,0,0,0,0,5009.7116897,0,0
7942,1,0,1,0,0,0,34.5,0,0,1,0,0,0,0,0,0,0,349.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,5031.3032287,0,0
7943,1,0,0,1,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,5130.9193099,0,0
7944,1,0,0,1,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,5148.1140492,0,0
7945,1,0,1,0,0,0,34.5,1,0,0,0,0,1,0,0,0,0,103.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5209.5171609,0,0
7946,1,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,5292.6495046,0,0
7947,1,0,1,0,0,0,24.5,1,0,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,5303.5290203,0,0
7948,1,0,1,0,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,5311.0918582,0,0
7949,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,5355.1092842,0,0
7950,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5369.0899011,0,0
7951,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5375.4185189,0,0
7952,1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,349.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,5428.9264648,0,0
7953,1,0,0,0,0,1,44.5,1,0,1,0,0,0,0,0,0,0,549.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,5477.620138,0,0
7954,1,0,0,0,1,0,24.5,1,0,0,0,1,0,0,0,0,0,349.5,6.5,1,0,0,0,0,0,0,0,0,0,1,0,0,5491.9148522,0,0
7955,1,0,0,1,0,0,24.5,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,5510.8714721,0,0
7956,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5520.8240798,0,0
7957,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,0,1,0,1,0,0,0,0,0,1,0,5558.6380539,0,0
7958,1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5625.4143658,0,0
7959,1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,5689.8755623,0,0
7960,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,4.0,0,1,0,0,0,0,0,0,0,0,1,0,0,5694.075937,0,0
7961,1,0,1,0,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,5695.5848683,0,0
7962,1,0,0,1,0,0,19.0,0,0,0,0,0,0,1,0,0,0,103.0,2.0,0,0,1,0,0,1,1,0,0,0,0,0,0,5707.9027661,0,0
7963,1,0,0,1,0,0,44.5,0,0,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,5716.2267907,0,0
7964,1,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,5716.2078239,0,0
7965,1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,449.5,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,5836.6138457,0,0
7966,1,0,1,0,0,0,24.5,0,0,1,0,0,0,0,0,0,0,449.5,6.5,1,0,0,0,0,0,0,1,0,0,0,0,0,5882.9066262,0,0
7967,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5906.2558643,0,0
7968,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,5943.7376182,0,0
7969,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,5946.3110859,0,0
7970,1,0,0,0,0,1,44.5,1,1,1,0,0,0,0,0,0,0,449.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,5947.7534556,0,0
7971,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,749.5,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,5955.2677524,0,0
7972,1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,103.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,6040.6116109,0,0
7973,1,0,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,151.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6167.2121062,0,0
7974,1,0,0,1,0,0,34.5,0,1,0,0,1,0,0,0,0,0,349.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,6204.6556255,0,0
7975,1,0,0,1,0,0,44.5,1,0,0,1,0,0,0,0,0,0,249.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,6230.7217968,0,0
7976,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,249.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,6249.0041304,0,0
7977,1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6264.0009907,0,0
7978,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6313.3422356,0,0
7979,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,6330.9078902,0,0
7980,1,0,1,0,0,0,34.5,0,1,1,0,0,0,0,0,0,0,449.5,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,6337.4057379,0,0
7981,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,6348.913692,0,0
7982,1,0,0,0,1,0,44.5,1,0,0,0,1,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,6356.7065257,0,0
7983,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,6444.7026212,0,0
7984,1,0,0,0,0,1,60.0,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,6449.611611,0,0
7985,1,0,0,1,0,0,54.5,0,1,0,1,0,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,6477.6169321,0,0
7986,1,0,0,0,0,1,44.5,1,0,0,1,0,0,0,0,0,0,349.5,6.5,0,0,1,0,0,0,0,0,0,0,0,1,0,6547.0478199,0,0
7987,1,0,0,1,0,0,44.5,1,0,0,0,0,0,1,0,0,0,151.5,3.3,0,0,1,0,0,0,0,0,0,0,0,1,0,6559.1038863,0,0
7988,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,20.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6655.4542521,0,0
7989,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,151.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6721.3663976,0,0
7990,1,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6734.1890586,0,0
7991,1,0,0,0,1,0,54.5,0,0,0,0,0,0,0,0,0,1,0.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,6738.8587283,0,0
7992,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,6823.696076,0,0
7993,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,6878.8357822,0,0
7994,1,0,0,1,0,0,34.5,1,0,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6886.5212738,0,0
7995,1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,249.5,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,6906.6955364,0,0
7996,1,0,1,0,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,6930.3801129,0,0
7997,1,0,1,0,0,0,34.5,1,0,1,0,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6939.9113936,0,0
7998,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,249.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,6940.022776,0,0
7999,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6944.721733,0,0
8000,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,6952.9471731,0,0
8001,1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,6986.9271128,0,0
8002,1,0,0,1,0,0,60.0,1,1,0,0,0,0,0,0,0,1,0.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,6991.0460252,0,0
8003,1,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,6997.048275,0,0
8004,1,0,0,1,0,0,44.5,1,1,0,1,0,0,0,0,0,0,549.5,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,7018.4427799,0,0
8005,1,0,0,0,0,1,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7115.180042,0,0
8006,1,0,0,0,1,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,7158.3295918,0,0
8007,1,0,0,1,0,0,44.5,0,1,0,0,1,0,0,0,0,0,249.5,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7200.3590374,0,0
8008,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,0,0,0,0,0,0,0,1,7222.1666954,0,0
8009,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,7245.2892384,0,0
8010,1,0,0,0,0,1,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7261.9774732,0,0
8011,1,0,0,0,0,1,24.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,7260.5005963,0,0
8012,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,7281.0044962,0,0
8013,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,7300.2715267,0,0
8014,1,0,0,0,1,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,7449.0331235,0,0
8015,1,0,0,1,0,0,54.5,1,1,0,0,0,1,0,0,0,0,249.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,7469.8330307,0,0
8016,1,0,0,0,0,1,54.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,0,1,7497.5014529,0,0
8017,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7520.6583216,0,0
8018,1,0,1,0,0,0,54.5,1,1,0,0,1,0,0,0,0,0,349.5,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7602.1443069,0,0
8019,1,0,0,1,0,0,54.5,1,0,1,0,0,0,0,0,0,0,749.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7615.1802623,0,0
8020,1,0,0,1,0,0,54.5,0,0,1,0,0,0,0,0,0,0,800.0,20.0,1,0,0,0,0,0,0,0,0,1,0,0,0,7620.2176566,0,0
8021,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,649.5,12.5,1,0,0,0,0,0,0,0,0,0,1,0,0,7629.1821456,0,0
8022,1,0,0,1,0,0,34.5,1,0,0,0,1,0,0,0,0,0,249.5,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,7644.8447663,0,0
8023,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,7687.6583133,0,0
8024,1,0,0,1,0,0,44.5,0,1,0,0,1,0,0,0,0,0,249.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7716.1743049,0,0
8025,1,0,0,0,1,0,24.5,1,1,1,0,0,0,0,0,0,0,249.5,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,7796.9153007,0,0
8026,1,0,0,1,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,7803.1721009,0,0
8027,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,7865.882854,0,0
8028,1,0,1,0,0,0,44.5,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,7875.4630615,0,0
8029,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,249.5,6.5,0,0,1,0,0,0,0,0,0,1,0,0,0,7922.3597498,0,0
8030,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,7926.8858063,0,0
8031,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,7978.645523,0,0
8032,1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,7995.0303726,0,0
8033,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,8139.1750042,0,0
8034,1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8231.2233784,0,0
8035,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,1,0,0,0,0,0,1,0,8344.8550779,0,0
8036,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,8344.3099278,0,0
8037,1,0,0,0,0,1,24.5,1,0,1,0,0,0,0,0,0,0,449.5,4.0,0,0,1,0,0,1,0,0,0,0,1,0,0,8359.9773072,0,0
8038,1,0,0,0,0,1,44.5,0,1,0,1,0,0,0,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8372.1804128,0,0
8039,1,0,0,1,0,0,60.0,1,1,1,0,0,0,0,0,0,0,800.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8478.7636531,0,0
8040,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,800.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8494.3036031,0,0
8041,1,0,0,1,0,0,44.5,1,0,0,0,1,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,8498.4571941,0,0
8042,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8503.3337277,0,0
8043,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8562.2686028,0,0
8044,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,8562.9632342,0,0
8045,1,0,1,0,0,0,60.0,1,1,1,0,0,0,0,0,0,0,249.5,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,8635.3726396,0,0
8046,1,0,1,0,0,0,34.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8650.1016376,0,0
8047,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,8670.0218797,0,0
8048,1,0,0,1,0,0,60.0,1,1,0,0,1,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8679.2523604,0,0
8049,1,0,0,1,0,0,44.5,1,0,1,0,0,0,0,0,0,0,549.5,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,8688.5876274,0,0
8050,1,0,0,1,0,0,44.5,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,8711.8744543,0,0
8051,1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,8726.0511641,0,0
8052,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,8737.5849251,0,0
8053,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,8754.7367732,0,0
8054,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,8790.7081062,0,0
8055,1,0,0,1,0,0,34.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0,0,0,8815.7308624,0,0
8056,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,151.5,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,8910.7595448,0,0
8057,1,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,8912.8003392,0,0
8058,1,0,0,1,0,0,60.0,0,1,0,0,0,0,1,0,0,0,103.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,8917.2357856,0,0
8059,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,9089.7151578,0,0
8060,1,0,0,1,0,0,44.5,1,1,0,1,0,0,0,0,0,0,349.5,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,9106.009603,0,0
8061,1,0,0,1,0,0,24.5,1,0,1,0,0,0,0,0,0,0,349.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,9193.0195143,0,0
8062,1,0,0,0,1,0,44.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,1,0,9195.5772793,0,0
8063,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,12.5,0,0,1,0,0,0,0,0,0,0,0,0,1,9211.3933007,0,0
8064,1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,9228.169577,0,0
8065,1,0,0,1,0,0,44.5,0,1,0,0,0,1,0,0,0,0,103.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9307.7944016,0,0
8066,1,0,0,0,1,0,44.5,0,1,1,0,0,0,0,0,0,0,249.5,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9376.6840178,0,0
8067,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,4.0,0,0,1,0,0,1,0,0,0,0,0,0,1,9380.0269451,0,0
8068,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,9424.1954474,0,0
8069,1,0,0,1,0,0,54.5,1,0,0,0,1,0,0,0,0,0,249.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9516.9170525,0,0
8070,1,0,0,1,0,0,54.5,0,1,0,0,0,0,1,0,0,0,249.5,4.0,0,0,1,0,0,1,0,0,0,1,0,0,0,9535.7197861,0,0
8071,1,0,0,1,0,0,34.5,1,0,1,0,0,0,0,0,0,0,349.5,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,9594.3868301,0,0
8072,1,0,0,1,0,0,44.5,0,1,1,0,0,0,0,0,0,0,103.0,4.0,0,1,0,0,0,0,0,0,1,0,0,0,0,9613.8237399,0,0
8073,1,0,0,1,0,0,44.5,0,1,0,0,0,0,1,0,0,0,103.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9637.5769305,0,0
8074,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9647.3009181,0,0
8075,1,0,0,0,0,1,34.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9648.7977048,0,0
8076,1,0,0,0,1,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,4.0,1,0,0,0,0,0,0,0,0,0,1,0,0,9755.4320329,0,0
8077,1,0,0,1,0,0,24.5,0,1,0,0,0,0,0,1,0,0,0.0,2.0,0,0,1,0,0,1,0,1,0,0,0,0,0,9794.2755458,0,0
8078,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,349.5,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,9905.4996861,0,0
8079,1,0,0,1,0,0,34.5,0,0,0,0,1,0,0,0,0,0,349.5,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,9919.8890325,0,0
8080,1,0,1,0,0,0,44.5,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,9931.3519167,0,0
8081,1,0,0,1,0,0,54.5,0,0,0,0,0,0,1,0,0,0,249.5,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,9957.468,0,0
8082,1,0,0,0,0,1,44.5,0,0,1,0,0,0,0,0,0,0,349.5,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,9977.3783553,0,0
8083,1,0,1,0,0,0,60.0,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,1,0,0,0,0,0,0,0,0,0,0,1,10041.744373,0,0
8084,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,349.5,1.0,0,0,1,0,0,1,0,0,0,0,0,1,0,10043.238173,0,0
8085,1,0,0,1,0,0,54.5,1,1,1,0,0,0,0,0,0,0,800.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,1,10147.055282,0,0
8086,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,649.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,10153.39894,0,0
8087,1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,2.0,0,0,1,0,0,1,0,0,0,0,0,1,0,10172.757143,0,0
8088,1,0,0,0,1,0,34.5,1,1,1,0,0,0,0,0,0,0,549.5,6.5,0,0,1,0,0,0,0,0,0,0,1,0,0,10206.90658,0,0
8089,1,0,0,0,1,0,60.0,1,1,0,0,1,0,0,0,0,0,649.5,6.5,0,1,0,0,0,0,0,0,0,0,0,0,1,10213.793888,0,0
8090,1,0,1,0,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,10218.242605,0,0
8091,1,0,0,1,0,0,34.5,1,1,1,0,0,0,0,0,0,0,649.5,3.3,0,0,1,0,0,1,0,0,0,0,0,1,0,10225.489172,0,0
8092,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,749.5,12.5,0,0,1,0,0,0,0,0,0,0,0,1,0,10260.546805,0,0
8093,1,0,0,0,1,0,24.5,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,10317.055437,0,0
8094,1,0,0,0,0,1,34.5,1,0,1,0,0,0,0,0,0,0,249.5,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,10326.179428,0,0
8095,1,0,1,0,0,0,24.5,1,0,0,0,0,0,0,0,1,0,0.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,10414.483251,0,0
8096,1,0,0,1,0,0,24.5,0,0,1,0,0,0,0,0,0,0,549.5,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,10456.114819,0,0
8097,1,0,0,1,0,0,44.5,1,1,1,0,0,0,0,0,0,0,449.5,4.0,0,1,0,0,0,0,0,0,0,0,0,1,0,10462.442934,0,0
